date,name,total,fillColor,wday
2016-08-05T00:00:00Z,Williamsburg Bridge Bike Path,7572,Weekday,6
2016-08-06T00:00:00Z,Williamsburg Bridge Bike Path,5097,Weekend,7
2016-08-07T00:00:00Z,Williamsburg Bridge Bike Path,5161,Weekend,1
2016-08-08T00:00:00Z,Williamsburg Bridge Bike Path,7931,Weekday,2
2016-08-09T00:00:00Z,Williamsburg Bridge Bike Path,8564,Weekday,3
2016-08-10T00:00:00Z,Williamsburg Bridge Bike Path,6595,Weekday,4
2016-08-11T00:00:00Z,Williamsburg Bridge Bike Path,6393,Weekday,5
2016-08-12T00:00:00Z,Williamsburg Bridge Bike Path,5691,Weekday,6
2016-08-13T00:00:00Z,Williamsburg Bridge Bike Path,4128,Weekend,7
2016-08-14T00:00:00Z,Williamsburg Bridge Bike Path,3421,Weekend,1
2016-08-15T00:00:00Z,Williamsburg Bridge Bike Path,6581,Weekday,2
2016-08-16T00:00:00Z,Williamsburg Bridge Bike Path,6959,Weekday,3
2016-08-17T00:00:00Z,Williamsburg Bridge Bike Path,7709,Weekday,4
2016-08-18T00:00:00Z,Williamsburg Bridge Bike Path,7466,Weekday,5
2016-08-19T00:00:00Z,Williamsburg Bridge Bike Path,6919,Weekday,6
2016-08-20T00:00:00Z,Williamsburg Bridge Bike Path,5351,Weekend,7
2016-08-21T00:00:00Z,Williamsburg Bridge Bike Path,3646,Weekend,1
2016-08-22T00:00:00Z,Williamsburg Bridge Bike Path,8004,Weekday,2
2016-08-23T00:00:00Z,Williamsburg Bridge Bike Path,8802,Weekday,3
2016-08-24T00:00:00Z,Williamsburg Bridge Bike Path,8429,Weekday,4
2016-08-25T00:00:00Z,Williamsburg Bridge Bike Path,7711,Weekday,5
2016-08-26T00:00:00Z,Williamsburg Bridge Bike Path,6818,Weekday,6
2016-08-27T00:00:00Z,Williamsburg Bridge Bike Path,5638,Weekend,7
2016-08-28T00:00:00Z,Williamsburg Bridge Bike Path,4779,Weekend,1
2016-08-29T00:00:00Z,Williamsburg Bridge Bike Path,7442,Weekday,2
2016-08-30T00:00:00Z,Williamsburg Bridge Bike Path,8439,Weekday,3
2016-08-31T00:00:00Z,Williamsburg Bridge Bike Path,7978,Weekday,4
2016-09-01T00:00:00Z,Williamsburg Bridge Bike Path,4389,Weekday,5
2016-09-02T00:00:00Z,Williamsburg Bridge Bike Path,7287,Weekday,6
2016-09-03T00:00:00Z,Williamsburg Bridge Bike Path,5019,Weekend,7
2016-09-04T00:00:00Z,Williamsburg Bridge Bike Path,4794,Weekend,1
2016-09-05T00:00:00Z,Williamsburg Bridge Bike Path,4783,Weekday,2
2016-09-06T00:00:00Z,Williamsburg Bridge Bike Path,6092,Weekday,3
2016-09-07T00:00:00Z,Williamsburg Bridge Bike Path,8061,Weekday,4
2016-09-08T00:00:00Z,Williamsburg Bridge Bike Path,8085,Weekday,5
2016-09-09T00:00:00Z,Williamsburg Bridge Bike Path,6803,Weekday,6
2016-09-10T00:00:00Z,Williamsburg Bridge Bike Path,5540,Weekend,7
2016-09-11T00:00:00Z,Williamsburg Bridge Bike Path,5235,Weekend,1
2016-09-12T00:00:00Z,Williamsburg Bridge Bike Path,8290,Weekday,2
2016-09-13T00:00:00Z,Williamsburg Bridge Bike Path,8970,Weekday,3
2016-09-14T00:00:00Z,Williamsburg Bridge Bike Path,8004,Weekday,4
2016-09-15T00:00:00Z,Williamsburg Bridge Bike Path,8760,Weekday,5
2016-09-16T00:00:00Z,Williamsburg Bridge Bike Path,7820,Weekday,6
2016-09-17T00:00:00Z,Williamsburg Bridge Bike Path,6771,Weekend,7
2016-09-18T00:00:00Z,Williamsburg Bridge Bike Path,4895,Weekend,1
2016-09-19T00:00:00Z,Williamsburg Bridge Bike Path,3038,Weekday,2
2016-09-20T00:00:00Z,Williamsburg Bridge Bike Path,8164,Weekday,3
2016-09-21T00:00:00Z,Williamsburg Bridge Bike Path,8543,Weekday,4
2016-09-22T00:00:00Z,Williamsburg Bridge Bike Path,8503,Weekday,5
2016-09-23T00:00:00Z,Williamsburg Bridge Bike Path,8089,Weekday,6
2016-09-24T00:00:00Z,Williamsburg Bridge Bike Path,5750,Weekend,7
2016-09-25T00:00:00Z,Williamsburg Bridge Bike Path,5642,Weekend,1
2016-09-26T00:00:00Z,Williamsburg Bridge Bike Path,8069,Weekday,2
2016-09-27T00:00:00Z,Williamsburg Bridge Bike Path,7090,Weekday,3
2016-09-28T00:00:00Z,Williamsburg Bridge Bike Path,7283,Weekday,4
2016-09-29T00:00:00Z,Williamsburg Bridge Bike Path,5687,Weekday,5
2016-09-30T00:00:00Z,Williamsburg Bridge Bike Path,2340,Weekday,6
2016-10-01T00:00:00Z,Williamsburg Bridge Bike Path,3734,Weekend,7
2016-10-02T00:00:00Z,Williamsburg Bridge Bike Path,3804,Weekend,1
2016-10-03T00:00:00Z,Williamsburg Bridge Bike Path,7004,Weekday,2
2016-10-04T00:00:00Z,Williamsburg Bridge Bike Path,7515,Weekday,3
2016-10-05T00:00:00Z,Williamsburg Bridge Bike Path,8069,Weekday,4
2016-10-06T00:00:00Z,Williamsburg Bridge Bike Path,8956,Weekday,5
2016-10-07T00:00:00Z,Williamsburg Bridge Bike Path,7740,Weekday,6
2016-10-08T00:00:00Z,Williamsburg Bridge Bike Path,3646,Weekend,7
2016-10-09T00:00:00Z,Williamsburg Bridge Bike Path,1944,Weekend,1
2016-10-10T00:00:00Z,Williamsburg Bridge Bike Path,6125,Weekday,2
2016-10-11T00:00:00Z,Williamsburg Bridge Bike Path,7273,Weekday,3
2016-10-12T00:00:00Z,Williamsburg Bridge Bike Path,7201,Weekday,4
2016-10-13T00:00:00Z,Williamsburg Bridge Bike Path,7146,Weekday,5
2016-10-14T00:00:00Z,Williamsburg Bridge Bike Path,6717,Weekday,6
2016-10-15T00:00:00Z,Williamsburg Bridge Bike Path,5343,Weekend,7
2016-10-16T00:00:00Z,Williamsburg Bridge Bike Path,4824,Weekend,1
2016-10-17T00:00:00Z,Williamsburg Bridge Bike Path,7797,Weekday,2
2016-10-18T00:00:00Z,Williamsburg Bridge Bike Path,8785,Weekday,3
2016-10-19T00:00:00Z,Williamsburg Bridge Bike Path,8649,Weekday,4
2016-10-20T00:00:00Z,Williamsburg Bridge Bike Path,7063,Weekday,5
2016-10-21T00:00:00Z,Williamsburg Bridge Bike Path,3474,Weekday,6
2016-10-22T00:00:00Z,Williamsburg Bridge Bike Path,2061,Weekend,7
2016-10-23T00:00:00Z,Williamsburg Bridge Bike Path,3995,Weekend,1
2016-10-24T00:00:00Z,Williamsburg Bridge Bike Path,6371,Weekday,2
2016-10-25T00:00:00Z,Williamsburg Bridge Bike Path,5753,Weekday,3
2016-10-26T00:00:00Z,Williamsburg Bridge Bike Path,5660,Weekday,4
2016-10-27T00:00:00Z,Williamsburg Bridge Bike Path,2064,Weekday,5
2016-10-28T00:00:00Z,Williamsburg Bridge Bike Path,4392,Weekday,6
2016-10-29T00:00:00Z,Williamsburg Bridge Bike Path,4161,Weekend,7
2016-10-30T00:00:00Z,Williamsburg Bridge Bike Path,3282,Weekend,1
2016-10-31T00:00:00Z,Williamsburg Bridge Bike Path,5537,Weekday,2
2016-11-01T00:00:00Z,Williamsburg Bridge Bike Path,6291,Weekday,3
2016-11-02T00:00:00Z,Williamsburg Bridge Bike Path,7363,Weekday,4
2016-11-03T00:00:00Z,Williamsburg Bridge Bike Path,6314,Weekday,5
2016-11-04T00:00:00Z,Williamsburg Bridge Bike Path,6124,Weekday,6
2016-11-05T00:00:00Z,Williamsburg Bridge Bike Path,4651,Weekend,7
2016-11-06T00:00:00Z,Williamsburg Bridge Bike Path,3966,Weekend,1
2016-11-07T00:00:00Z,Williamsburg Bridge Bike Path,5546,Weekday,2
2016-11-08T00:00:00Z,Williamsburg Bridge Bike Path,6436,Weekday,3
2016-11-09T00:00:00Z,Williamsburg Bridge Bike Path,3708,Weekday,4
2016-11-10T00:00:00Z,Williamsburg Bridge Bike Path,5721,Weekday,5
2016-11-11T00:00:00Z,Williamsburg Bridge Bike Path,5012,Weekday,6
2016-11-12T00:00:00Z,Williamsburg Bridge Bike Path,3412,Weekend,7
2016-11-13T00:00:00Z,Williamsburg Bridge Bike Path,3462,Weekend,1
2016-11-14T00:00:00Z,Williamsburg Bridge Bike Path,5861,Weekday,2
2016-11-15T00:00:00Z,Williamsburg Bridge Bike Path,2080,Weekday,3
2016-11-16T00:00:00Z,Williamsburg Bridge Bike Path,6137,Weekday,4
2016-11-17T00:00:00Z,Williamsburg Bridge Bike Path,6189,Weekday,5
2016-11-18T00:00:00Z,Williamsburg Bridge Bike Path,6151,Weekday,6
2016-11-19T00:00:00Z,Williamsburg Bridge Bike Path,4285,Weekend,7
2016-11-20T00:00:00Z,Williamsburg Bridge Bike Path,1885,Weekend,1
2016-11-21T00:00:00Z,Williamsburg Bridge Bike Path,3231,Weekday,2
2016-11-22T00:00:00Z,Williamsburg Bridge Bike Path,3628,Weekday,3
2016-11-23T00:00:00Z,Williamsburg Bridge Bike Path,3208,Weekday,4
2016-11-24T00:00:00Z,Williamsburg Bridge Bike Path,1054,Weekday,5
2016-11-25T00:00:00Z,Williamsburg Bridge Bike Path,2235,Weekday,6
2016-11-26T00:00:00Z,Williamsburg Bridge Bike Path,2644,Weekend,7
2016-11-27T00:00:00Z,Williamsburg Bridge Bike Path,2396,Weekend,1
2016-11-28T00:00:00Z,Williamsburg Bridge Bike Path,4868,Weekday,2
2016-11-29T00:00:00Z,Williamsburg Bridge Bike Path,1550,Weekday,3
2016-11-30T00:00:00Z,Williamsburg Bridge Bike Path,2059,Weekday,4
2016-12-01T00:00:00Z,Williamsburg Bridge Bike Path,5025,Weekday,5
2016-12-02T00:00:00Z,Williamsburg Bridge Bike Path,4496,Weekday,6
2016-12-03T00:00:00Z,Williamsburg Bridge Bike Path,2879,Weekend,7
2016-12-04T00:00:00Z,Williamsburg Bridge Bike Path,2575,Weekend,1
2016-12-05T00:00:00Z,Williamsburg Bridge Bike Path,3558,Weekday,2
2016-12-06T00:00:00Z,Williamsburg Bridge Bike Path,3300,Weekday,3
2016-12-07T00:00:00Z,Williamsburg Bridge Bike Path,3600,Weekday,4
2016-12-08T00:00:00Z,Williamsburg Bridge Bike Path,4104,Weekday,5
2016-12-09T00:00:00Z,Williamsburg Bridge Bike Path,3272,Weekday,6
2016-12-10T00:00:00Z,Williamsburg Bridge Bike Path,2017,Weekend,7
2016-12-11T00:00:00Z,Williamsburg Bridge Bike Path,1565,Weekend,1
2016-12-12T00:00:00Z,Williamsburg Bridge Bike Path,2478,Weekday,2
2016-12-13T00:00:00Z,Williamsburg Bridge Bike Path,3974,Weekday,3
2016-12-14T00:00:00Z,Williamsburg Bridge Bike Path,3876,Weekday,4
2016-12-15T00:00:00Z,Williamsburg Bridge Bike Path,1955,Weekday,5
2016-12-16T00:00:00Z,Williamsburg Bridge Bike Path,2024,Weekday,6
2016-12-17T00:00:00Z,Williamsburg Bridge Bike Path,602,Weekend,7
2016-12-18T00:00:00Z,Williamsburg Bridge Bike Path,1124,Weekend,1
2016-12-19T00:00:00Z,Williamsburg Bridge Bike Path,2330,Weekday,2
2016-12-20T00:00:00Z,Williamsburg Bridge Bike Path,2457,Weekday,3
2016-12-21T00:00:00Z,Williamsburg Bridge Bike Path,2665,Weekday,4
2016-12-22T00:00:00Z,Williamsburg Bridge Bike Path,2746,Weekday,5
2016-12-23T00:00:00Z,Williamsburg Bridge Bike Path,2226,Weekday,6
2016-12-24T00:00:00Z,Williamsburg Bridge Bike Path,726,Weekend,7
2016-12-25T00:00:00Z,Williamsburg Bridge Bike Path,921,Weekend,1
2016-12-26T00:00:00Z,Williamsburg Bridge Bike Path,1115,Weekday,2
2016-12-27T00:00:00Z,Williamsburg Bridge Bike Path,2459,Weekday,3
2016-12-28T00:00:00Z,Williamsburg Bridge Bike Path,2197,Weekday,4
2016-12-29T00:00:00Z,Williamsburg Bridge Bike Path,1146,Weekday,5
2016-12-30T00:00:00Z,Williamsburg Bridge Bike Path,2000,Weekday,6
2016-12-31T00:00:00Z,Williamsburg Bridge Bike Path,1527,Weekend,7
2017-01-01T00:00:00Z,Williamsburg Bridge Bike Path,1441,Weekend,1
2017-01-02T00:00:00Z,Williamsburg Bridge Bike Path,909,Weekday,2
2017-01-03T00:00:00Z,Williamsburg Bridge Bike Path,1332,Weekday,3
2017-01-04T00:00:00Z,Williamsburg Bridge Bike Path,3560,Weekday,4
2017-01-05T00:00:00Z,Williamsburg Bridge Bike Path,2643,Weekday,5
2017-01-06T00:00:00Z,Williamsburg Bridge Bike Path,1905,Weekday,6
2017-01-07T00:00:00Z,Williamsburg Bridge Bike Path,441,Weekend,7
2017-01-08T00:00:00Z,Williamsburg Bridge Bike Path,567,Weekend,1
2017-01-09T00:00:00Z,Williamsburg Bridge Bike Path,1180,Weekday,2
2017-01-10T00:00:00Z,Williamsburg Bridge Bike Path,1758,Weekday,3
2017-01-11T00:00:00Z,Williamsburg Bridge Bike Path,3042,Weekday,4
2017-01-12T00:00:00Z,Williamsburg Bridge Bike Path,4258,Weekday,5
2017-01-13T00:00:00Z,Williamsburg Bridge Bike Path,3373,Weekday,6
2017-01-14T00:00:00Z,Williamsburg Bridge Bike Path,1250,Weekend,7
2017-01-15T00:00:00Z,Williamsburg Bridge Bike Path,1667,Weekend,1
2017-01-16T00:00:00Z,Williamsburg Bridge Bike Path,2458,Weekday,2
2017-01-17T00:00:00Z,Williamsburg Bridge Bike Path,1646,Weekday,3
2017-01-18T00:00:00Z,Williamsburg Bridge Bike Path,2971,Weekday,4
2017-01-19T00:00:00Z,Williamsburg Bridge Bike Path,3972,Weekday,5
2017-01-20T00:00:00Z,Williamsburg Bridge Bike Path,2372,Weekday,6
2017-01-21T00:00:00Z,Williamsburg Bridge Bike Path,2838,Weekend,7
2017-01-22T00:00:00Z,Williamsburg Bridge Bike Path,1633,Weekend,1
2017-01-23T00:00:00Z,Williamsburg Bridge Bike Path,1265,Weekday,2
2017-01-24T00:00:00Z,Williamsburg Bridge Bike Path,1147,Weekday,3
2017-01-25T00:00:00Z,Williamsburg Bridge Bike Path,4068,Weekday,4
2017-01-26T00:00:00Z,Williamsburg Bridge Bike Path,3204,Weekday,5
2017-01-27T00:00:00Z,Williamsburg Bridge Bike Path,3178,Weekday,6
2017-01-28T00:00:00Z,Williamsburg Bridge Bike Path,1964,Weekend,7
2017-01-29T00:00:00Z,Williamsburg Bridge Bike Path,2094,Weekend,1
2017-01-30T00:00:00Z,Williamsburg Bridge Bike Path,3076,Weekday,2
2017-01-31T00:00:00Z,Williamsburg Bridge Bike Path,2059,Weekday,3
2017-02-01T00:00:00Z,Williamsburg Bridge Bike Path,3335,Weekday,4
2017-02-02T00:00:00Z,Williamsburg Bridge Bike Path,3306,Weekday,5
2017-02-03T00:00:00Z,Williamsburg Bridge Bike Path,2642,Weekday,6
2017-02-04T00:00:00Z,Williamsburg Bridge Bike Path,1804,Weekend,7
2017-02-05T00:00:00Z,Williamsburg Bridge Bike Path,1798,Weekend,1
2017-02-06T00:00:00Z,Williamsburg Bridge Bike Path,3525,Weekday,2
2017-02-07T00:00:00Z,Williamsburg Bridge Bike Path,2055,Weekday,3
2017-02-08T00:00:00Z,Williamsburg Bridge Bike Path,4514,Weekday,4
2017-02-09T00:00:00Z,Williamsburg Bridge Bike Path,353,Weekday,5
2017-02-10T00:00:00Z,Williamsburg Bridge Bike Path,838,Weekday,6
2017-02-11T00:00:00Z,Williamsburg Bridge Bike Path,1296,Weekend,7
2017-02-12T00:00:00Z,Williamsburg Bridge Bike Path,556,Weekend,1
2017-02-13T00:00:00Z,Williamsburg Bridge Bike Path,1898,Weekday,2
2017-02-14T00:00:00Z,Williamsburg Bridge Bike Path,2783,Weekday,3
2017-02-15T00:00:00Z,Williamsburg Bridge Bike Path,3064,Weekday,4
2017-02-16T00:00:00Z,Williamsburg Bridge Bike Path,2560,Weekday,5
2017-02-17T00:00:00Z,Williamsburg Bridge Bike Path,2788,Weekday,6
2017-02-18T00:00:00Z,Williamsburg Bridge Bike Path,3569,Weekend,7
2017-02-19T00:00:00Z,Williamsburg Bridge Bike Path,4234,Weekend,1
2017-02-20T00:00:00Z,Williamsburg Bridge Bike Path,3738,Weekday,2
2017-02-21T00:00:00Z,Williamsburg Bridge Bike Path,3848,Weekday,3
2017-02-22T00:00:00Z,Williamsburg Bridge Bike Path,4540,Weekday,4
2017-02-23T00:00:00Z,Williamsburg Bridge Bike Path,5265,Weekday,5
2017-02-24T00:00:00Z,Williamsburg Bridge Bike Path,5915,Weekday,6
2017-02-25T00:00:00Z,Williamsburg Bridge Bike Path,2871,Weekend,7
2017-02-26T00:00:00Z,Williamsburg Bridge Bike Path,2180,Weekend,1
2017-02-27T00:00:00Z,Williamsburg Bridge Bike Path,3963,Weekday,2
2017-02-28T00:00:00Z,Williamsburg Bridge Bike Path,4478,Weekday,3
2017-03-01T00:00:00Z,Williamsburg Bridge Bike Path,3419,Weekday,4
2017-03-02T00:00:00Z,Williamsburg Bridge Bike Path,3394,Weekday,5
2017-03-03T00:00:00Z,Williamsburg Bridge Bike Path,2862,Weekday,6
2017-03-04T00:00:00Z,Williamsburg Bridge Bike Path,1296,Weekend,7
2017-03-05T00:00:00Z,Williamsburg Bridge Bike Path,1388,Weekend,1
2017-03-06T00:00:00Z,Williamsburg Bridge Bike Path,3202,Weekday,2
2017-03-07T00:00:00Z,Williamsburg Bridge Bike Path,2499,Weekday,3
2017-03-08T00:00:00Z,Williamsburg Bridge Bike Path,4818,Weekday,4
2017-03-09T00:00:00Z,Williamsburg Bridge Bike Path,4838,Weekday,5
2017-03-10T00:00:00Z,Williamsburg Bridge Bike Path,1379,Weekday,6
2017-03-11T00:00:00Z,Williamsburg Bridge Bike Path,1278,Weekend,7
2017-03-12T00:00:00Z,Williamsburg Bridge Bike Path,1110,Weekend,1
2017-03-13T00:00:00Z,Williamsburg Bridge Bike Path,2237,Weekday,2
2017-03-14T00:00:00Z,Williamsburg Bridge Bike Path,170,Weekday,3
2017-03-15T00:00:00Z,Williamsburg Bridge Bike Path,586,Weekday,4
2017-03-16T00:00:00Z,Williamsburg Bridge Bike Path,953,Weekday,5
2017-03-17T00:00:00Z,Williamsburg Bridge Bike Path,1537,Weekday,6
2017-03-18T00:00:00Z,Williamsburg Bridge Bike Path,921,Weekend,7
2017-03-19T00:00:00Z,Williamsburg Bridge Bike Path,1505,Weekend,1
2017-03-20T00:00:00Z,Williamsburg Bridge Bike Path,3284,Weekday,2
2017-03-21T00:00:00Z,Williamsburg Bridge Bike Path,4131,Weekday,3
2017-03-22T00:00:00Z,Williamsburg Bridge Bike Path,2418,Weekday,4
2017-03-23T00:00:00Z,Williamsburg Bridge Bike Path,2798,Weekday,5
2017-03-24T00:00:00Z,Williamsburg Bridge Bike Path,3322,Weekday,6
2017-03-25T00:00:00Z,Williamsburg Bridge Bike Path,2816,Weekend,7
2017-03-26T00:00:00Z,Williamsburg Bridge Bike Path,1587,Weekend,1
2017-03-27T00:00:00Z,Williamsburg Bridge Bike Path,2107,Weekday,2
2017-03-28T00:00:00Z,Williamsburg Bridge Bike Path,1743,Weekday,3
2017-03-29T00:00:00Z,Williamsburg Bridge Bike Path,4792,Weekday,4
2017-03-30T00:00:00Z,Williamsburg Bridge Bike Path,4272,Weekday,5
2017-03-31T00:00:00Z,Williamsburg Bridge Bike Path,897,Weekday,6
2017-04-01T00:00:00Z,Williamsburg Bridge Bike Path,2038,Weekend,7
2017-04-02T00:00:00Z,Williamsburg Bridge Bike Path,4144,Weekend,1
2017-04-03T00:00:00Z,Williamsburg Bridge Bike Path,5142,Weekday,2
2017-04-04T00:00:00Z,Williamsburg Bridge Bike Path,2325,Weekday,3
2017-04-05T00:00:00Z,Williamsburg Bridge Bike Path,5773,Weekday,4
2017-04-06T00:00:00Z,Williamsburg Bridge Bike Path,1687,Weekday,5
2017-04-07T00:00:00Z,Williamsburg Bridge Bike Path,3485,Weekday,6
2017-04-08T00:00:00Z,Williamsburg Bridge Bike Path,4112,Weekend,7
2017-04-09T00:00:00Z,Williamsburg Bridge Bike Path,4793,Weekend,1
2017-04-10T00:00:00Z,Williamsburg Bridge Bike Path,6957,Weekday,2
2017-04-11T00:00:00Z,Williamsburg Bridge Bike Path,8108,Weekday,3
2017-04-12T00:00:00Z,Williamsburg Bridge Bike Path,6594,Weekday,4
2017-04-13T00:00:00Z,Williamsburg Bridge Bike Path,6822,Weekday,5
2017-04-14T00:00:00Z,Williamsburg Bridge Bike Path,5915,Weekday,6
2017-04-15T00:00:00Z,Williamsburg Bridge Bike Path,4944,Weekend,7
2017-04-16T00:00:00Z,Williamsburg Bridge Bike Path,5163,Weekend,1
2017-04-17T00:00:00Z,Williamsburg Bridge Bike Path,6938,Weekday,2
2017-04-18T00:00:00Z,Williamsburg Bridge Bike Path,7319,Weekday,3
2017-04-19T00:00:00Z,Williamsburg Bridge Bike Path,5199,Weekday,4
2017-04-20T00:00:00Z,Williamsburg Bridge Bike Path,4328,Weekday,5
2017-04-21T00:00:00Z,Williamsburg Bridge Bike Path,3752,Weekday,6
2017-04-22T00:00:00Z,Williamsburg Bridge Bike Path,2902,Weekend,7
2017-04-23T00:00:00Z,Williamsburg Bridge Bike Path,5060,Weekend,1
2017-04-24T00:00:00Z,Williamsburg Bridge Bike Path,5783,Weekday,2
2017-04-25T00:00:00Z,Williamsburg Bridge Bike Path,1807,Weekday,3
2017-04-26T00:00:00Z,Williamsburg Bridge Bike Path,3530,Weekday,4
2017-04-27T00:00:00Z,Williamsburg Bridge Bike Path,6115,Weekday,5
2017-04-28T00:00:00Z,Williamsburg Bridge Bike Path,7398,Weekday,6
2017-04-29T00:00:00Z,Williamsburg Bridge Bike Path,5993,Weekend,7
2017-04-30T00:00:00Z,Williamsburg Bridge Bike Path,4233,Weekend,1
2017-05-01T00:00:00Z,Williamsburg Bridge Bike Path,6845,Weekday,2
2017-05-02T00:00:00Z,Williamsburg Bridge Bike Path,7836,Weekday,3
2017-05-03T00:00:00Z,Williamsburg Bridge Bike Path,7415,Weekday,4
2017-05-04T00:00:00Z,Williamsburg Bridge Bike Path,6968,Weekday,5
2017-05-05T00:00:00Z,Williamsburg Bridge Bike Path,1829,Weekday,6
2017-05-06T00:00:00Z,Williamsburg Bridge Bike Path,5709,Weekend,7
2017-05-07T00:00:00Z,Williamsburg Bridge Bike Path,4752,Weekend,1
2017-05-08T00:00:00Z,Williamsburg Bridge Bike Path,6280,Weekday,2
2017-05-09T00:00:00Z,Williamsburg Bridge Bike Path,6948,Weekday,3
2017-05-10T00:00:00Z,Williamsburg Bridge Bike Path,7104,Weekday,4
2017-05-11T00:00:00Z,Williamsburg Bridge Bike Path,6778,Weekday,5
2017-05-12T00:00:00Z,Williamsburg Bridge Bike Path,6370,Weekday,6
2017-05-13T00:00:00Z,Williamsburg Bridge Bike Path,617,Weekend,7
2017-05-14T00:00:00Z,Williamsburg Bridge Bike Path,3386,Weekend,1
2017-05-15T00:00:00Z,Williamsburg Bridge Bike Path,6052,Weekday,2
2017-05-16T00:00:00Z,Williamsburg Bridge Bike Path,8510,Weekday,3
2017-05-17T00:00:00Z,Williamsburg Bridge Bike Path,8581,Weekday,4
2017-05-18T00:00:00Z,Williamsburg Bridge Bike Path,7701,Weekday,5
2017-05-19T00:00:00Z,Williamsburg Bridge Bike Path,6882,Weekday,6
2017-05-20T00:00:00Z,Williamsburg Bridge Bike Path,5112,Weekend,7
2017-05-21T00:00:00Z,Williamsburg Bridge Bike Path,5494,Weekend,1
2017-05-22T00:00:00Z,Williamsburg Bridge Bike Path,2045,Weekday,2
2017-05-23T00:00:00Z,Williamsburg Bridge Bike Path,7158,Weekday,3
2017-05-24T00:00:00Z,Williamsburg Bridge Bike Path,6895,Weekday,4
2017-05-25T00:00:00Z,Williamsburg Bridge Bike Path,1600,Weekday,5
2017-05-26T00:00:00Z,Williamsburg Bridge Bike Path,5669,Weekday,6
2017-05-27T00:00:00Z,Williamsburg Bridge Bike Path,6071,Weekend,7
2017-05-28T00:00:00Z,Williamsburg Bridge Bike Path,5320,Weekend,1
2017-05-29T00:00:00Z,Williamsburg Bridge Bike Path,2644,Weekday,2
2017-05-30T00:00:00Z,Williamsburg Bridge Bike Path,5947,Weekday,3
2017-05-31T00:00:00Z,Williamsburg Bridge Bike Path,6641,Weekday,4
2017-06-01T00:00:00Z,Williamsburg Bridge Bike Path,8562,Weekday,5
2017-06-02T00:00:00Z,Williamsburg Bridge Bike Path,8054,Weekday,6
2017-06-03T00:00:00Z,Williamsburg Bridge Bike Path,6143,Weekend,7
2017-06-04T00:00:00Z,Williamsburg Bridge Bike Path,3730,Weekend,1
2017-06-05T00:00:00Z,Williamsburg Bridge Bike Path,5344,Weekday,2
2017-06-06T00:00:00Z,Williamsburg Bridge Bike Path,3814,Weekday,3
2017-06-07T00:00:00Z,Williamsburg Bridge Bike Path,7749,Weekday,4
2017-06-08T00:00:00Z,Williamsburg Bridge Bike Path,7809,Weekday,5
2017-06-09T00:00:00Z,Williamsburg Bridge Bike Path,7923,Weekday,6
2017-06-10T00:00:00Z,Williamsburg Bridge Bike Path,6333,Weekend,7
2017-06-11T00:00:00Z,Williamsburg Bridge Bike Path,4906,Weekend,1
2017-06-12T00:00:00Z,Williamsburg Bridge Bike Path,7118,Weekday,2
2017-06-13T00:00:00Z,Williamsburg Bridge Bike Path,7136,Weekday,3
2017-06-14T00:00:00Z,Williamsburg Bridge Bike Path,6663,Weekday,4
2017-06-15T00:00:00Z,Williamsburg Bridge Bike Path,8694,Weekday,5
2017-06-16T00:00:00Z,Williamsburg Bridge Bike Path,5822,Weekday,6
2017-06-17T00:00:00Z,Williamsburg Bridge Bike Path,3336,Weekend,7
2017-06-18T00:00:00Z,Williamsburg Bridge Bike Path,4838,Weekend,1
2017-06-19T00:00:00Z,Williamsburg Bridge Bike Path,4227,Weekday,2
2017-06-20T00:00:00Z,Williamsburg Bridge Bike Path,8213,Weekday,3
2017-06-21T00:00:00Z,Williamsburg Bridge Bike Path,8785,Weekday,4
2017-06-22T00:00:00Z,Williamsburg Bridge Bike Path,8314,Weekday,5
2017-06-23T00:00:00Z,Williamsburg Bridge Bike Path,5510,Weekday,6
2017-06-24T00:00:00Z,Williamsburg Bridge Bike Path,5394,Weekend,7
2017-06-25T00:00:00Z,Williamsburg Bridge Bike Path,5496,Weekend,1
2017-06-26T00:00:00Z,Williamsburg Bridge Bike Path,8007,Weekday,2
2017-06-27T00:00:00Z,Williamsburg Bridge Bike Path,6526,Weekday,3
2017-06-28T00:00:00Z,Williamsburg Bridge Bike Path,8910,Weekday,4
2017-06-29T00:00:00Z,Williamsburg Bridge Bike Path,8360,Weekday,5
2017-06-30T00:00:00Z,Williamsburg Bridge Bike Path,7065,Weekday,6
2017-07-01T00:00:00Z,Williamsburg Bridge Bike Path,3674,Weekend,7
2017-07-02T00:00:00Z,Williamsburg Bridge Bike Path,4089,Weekend,1
2017-07-03T00:00:00Z,Williamsburg Bridge Bike Path,4978,Weekday,2
2017-07-04T00:00:00Z,Williamsburg Bridge Bike Path,3668,Weekday,3
2017-07-05T00:00:00Z,Williamsburg Bridge Bike Path,7305,Weekday,4
2017-07-06T00:00:00Z,Williamsburg Bridge Bike Path,7337,Weekday,5
2017-07-07T00:00:00Z,Williamsburg Bridge Bike Path,4479,Weekday,6
2017-07-08T00:00:00Z,Williamsburg Bridge Bike Path,5911,Weekend,7
2017-07-09T00:00:00Z,Williamsburg Bridge Bike Path,5558,Weekend,1
2017-07-10T00:00:00Z,Williamsburg Bridge Bike Path,8136,Weekday,2
2017-07-11T00:00:00Z,Williamsburg Bridge Bike Path,7265,Weekday,3
